variable,coefficient,se,t,p
const,60.37111411585544,47.061225873966436,1.2828206871944625,0.19955490471397508
env_greenery_z,0.18678479243655455,0.37248566281034967,0.5014549849443619,0.6160509508809878
env_open_space_z,-0.04007973903822981,0.3778885515363909,-0.10606232677670868,0.9155329013751478
env_building_z,0.22940292243194305,0.3940503095536999,0.5821665834795665,0.560454479558412
env_road_z,0.18167467680539268,0.4761974343765883,0.3815112465761838,0.702823927571017
env_active_infra_z,-0.4559394616976108,0.23201313931480103,-1.9651450044774452,0.04939745703152903
env_active_presence_z,-0.10781353615893827,0.24570409162043408,-0.43879422376689436,0.6608106460821384
env_vehicle_presence_z,0.018092491005646028,0.1558005883750155,0.11612594788215432,0.9075527244949034
env_physical_boundaries_z,0.4375471656586557,0.4268802841764183,1.0249879928346117,0.3053688532270483
env_symbolic_us_flag_z,-0.23318429923455425,0.12298167121862631,-1.8960898556990586,0.05794816376347445
env_surveillance_cctv_z,0.1773069260656444,0.15541895034235098,1.140832090778373,0.2539398035501884
visual_complexity_mean_z,-0.08797859058364994,0.334157320336731,-0.2632849416406432,0.7923309652040915
us_census_male_share_z,-0.2579468052628408,0.21054898892428897,-1.2251153832688104,0.2205317499063354
us_census_age_15_29_share_z,-0.013442663428191148,0.26291535721898235,-0.05112924391478108,0.9592225331878971
us_census_age_30_44_share_z,-0.641338374565151,0.20702699524095436,-3.097849021180599,0.0019493070923912962
us_census_age_45_59_share_z,-0.22147015166412498,0.2784066193128921,-0.7954916884185929,0.42632754388258787
us_census_age_60_plus_share_z,-0.24991374214176595,0.27269067986839696,-0.9164733545802762,0.3594186766134657
us_census_population_density_km2_z,-0.17837377678350058,0.13919573968151758,-1.2814600302539652,0.20003213046612467
acs_median_income_z,-494.6123401505095,385.66310577160914,-1.2824984623844742,0.19966784399377113
acs_racial_diversity_z,0.13589252379608263,0.1472715333325573,0.9227344940397989,0.356145585289647
