variable,coefficient,se,t,p
const,13.861210798971506,75.55663742187683,0.18345457489824846,0.8544413578094573
env_greenery_z,-0.42255947802440097,0.6289965652960745,-0.6717993409479085,0.5017114483694864
env_open_space_z,0.01672921948886651,0.4180043324086688,0.040021641384594346,0.9680758727835026
env_building_z,-0.25929884768918793,0.4728655499558549,-0.5483563937220531,0.5834472121120777
env_road_z,-0.07346553256285682,0.3390935554184698,-0.21665269477679752,0.8284790164124314
env_active_infra_z,2.4686199815075676,1.2216084535335057,2.0207947762370813,0.04330101380839454
env_active_presence_z,-0.13066489987761584,0.23200119535550157,-0.5632078734654559,0.573293342126278
env_vehicle_presence_z,-0.1047417632370126,0.16562102197885772,-0.6324182883642837,0.5271135866769572
env_physical_boundaries_z,-0.32878028720548563,0.4155900546677994,-0.7911168313887952,0.42887581813865927
env_symbolic_us_flag_z,-0.14827959272946425,0.2090128004372509,-0.7094282858239596,0.47805873984616143
env_surveillance_cctv_z,-0.22917119621026488,0.20597448989799994,-1.112619316711269,0.26587196068070795
visual_complexity_mean_z,0.11611105210428932,0.5808663944399676,0.199892872467232,0.8415643648972104
us_census_male_share_z,-0.20751032238588157,0.23402556922876494,-0.8866993596884956,0.3752407831900275
us_census_age_15_29_share_z,-0.09113990865631759,0.4637471084969388,-0.1965293302889008,0.8441958780198326
us_census_age_30_44_share_z,0.038976605101347685,0.29119731406743005,0.13384946638732462,0.8935216105732067
us_census_age_45_59_share_z,0.24471755262108794,0.2960515020162417,0.8266046649128721,0.4084611724494924
us_census_age_60_plus_share_z,-0.05390251863429855,0.3540738659229866,-0.15223523626570817,0.8790014033210164
us_census_population_density_km2_z,-0.05400441642161303,0.30186380458464357,-0.17890325239861615,0.8580136689448565
acs_median_income_z,-107.32313144196222,620.2310038506151,-0.17303735346292262,0.8626220666438489
acs_racial_diversity_z,0.30026063442551854,0.20099216274348608,1.4938922509566839,0.1352037841615156
